2.02E+13,118.75
2.02E+13,99.98
2.02E+13,94.47
2.02E+13,69.4
2.02E+13,51.3
2.02E+13,38.39
2.02E+13,31
2.02E+13,25.19
2.02E+13,20.3
2.02E+13,19.08
2.02E+13,18.68
2.02E+13,17.54
2.02E+13,17.11
2.02E+13,518.18
2.02E+13,617.41
2.02E+13,337.18
2.02E+13,389.38
2.02E+13,263.99
2.02E+13,208.61
2.02E+13,292.7
2.02E+13,205.98
2.02E+13,225.37
2.02E+13,315.51
2.02E+13,173.36
2.02E+13,173.05
2.02E+13,190.87
2.02E+13,343.5
2.02E+13,445.79
2.02E+13,808.13
2.02E+13,539.82
2.02E+13,298.63
2.02E+13,167.75
2.02E+13,372.71
2.02E+13,218.96
2.02E+13,275.44
2.02E+13,267.53
2.02E+13,461.16
2.02E+13,297.74
2.02E+13,476.15
2.02E+13,659.17
2.02E+13,270.33
2.02E+13,285.08
2.02E+13,536.7
2.02E+13,539.87
2.02E+13,249.68
2.02E+13,175.44
2.02E+13,264.86
2.02E+13,222.18
2.02E+13,118.75
2.02E+13,99.98
2.02E+13,94.47
2.02E+13,69.4
2.02E+13,51.3
2.02E+13,38.39
2.02E+13,31
2.02E+13,25.19
2.02E+13,20.3
2.02E+13,19.08
2.02E+13,18.68
2.02E+13,17.54
2.02E+13,17.11
2.02E+13,24.56
2.02E+13,999.96
2.02E+13,780.91
2.02E+13,987.09
2.02E+13,731.86
2.02E+13,771.39
2.02E+13,325.04
2.02E+13,187.66
2.02E+13,175.79
2.02E+13,284.61
2.02E+13,173.22
2.02E+13,147.66
2.02E+13,190.87
2.02E+13,343.5
2.02E+13,445.79
2.02E+13,808.13
2.02E+13,539.82
2.02E+13,298.63
2.02E+13,167.75
2.02E+13,372.71
2.02E+13,218.96
2.02E+13,275.44
2.02E+13,267.53
2.02E+13,461.16
2.02E+13,297.74
2.02E+13,476.15
2.02E+13,659.17
2.02E+13,270.33
2.02E+13,285.08
2.02E+13,536.7
2.02E+13,539.87
2.02E+13,249.68
2.02E+13,175.44
2.02E+13,264.86
2.02E+13,222.18
2.02E+13,118.75
2.02E+13,99.98
2.02E+13,94.47
2.02E+13,69.4
2.02E+13,51.3
2.02E+13,38.39
2.02E+13,31
2.02E+13,25.19
2.02E+13,20.3
2.02E+13,19.08
2.02E+13,18.68
2.02E+13,17.54
2.02E+13,17.11
2.02E+13,435.7
2.02E+13,607.3
2.02E+13,335.92
2.02E+13,240.28
2.02E+13,333.03
2.02E+13,373.64
2.02E+13,232.82
2.02E+13,190.39
2.02E+13,223.46
2.02E+13,300.31
2.02E+13,176.9
2.02E+13,172.98
2.02E+13,190.87
2.02E+13,343.5
2.02E+13,445.79
2.02E+13,808.13
2.02E+13,539.82
2.02E+13,298.63
2.02E+13,167.75
2.02E+13,372.71
2.02E+13,218.96
2.02E+13,275.44
2.02E+13,267.53
2.02E+13,461.16
2.02E+13,297.74
2.02E+13,476.15
2.02E+13,659.17
2.02E+13,270.33
2.02E+13,285.08
2.02E+13,536.7
2.02E+13,539.87
2.02E+13,249.68
2.02E+13,175.44
2.02E+13,264.86
2.02E+13,222.18
2.02E+13,118.75
2.02E+13,99.98
2.02E+13,94.47
2.02E+13,69.4
2.02E+13,51.3
2.02E+13,38.39
2.02E+13,31
2.02E+13,25.19
2.02E+13,20.3
2.02E+13,19.08
2.02E+13,18.68
2.02E+13,17.54
2.02E+13,17.11
2.02E+13,298.17
2.02E+13,636.59
2.02E+13,177.57
2.02E+13,457.55
2.02E+13,288.22
2.02E+13,227.43
2.02E+13,390.96
2.02E+13,187.87
2.02E+13,257.9
2.02E+13,255.83
2.02E+13,172.51
2.02E+13,173.91
2.02E+13,190.87
2.02E+13,343.5
2.02E+13,445.79
2.02E+13,808.13
2.02E+13,539.82
2.02E+13,298.63
2.02E+13,167.75
2.02E+13,372.71
2.02E+13,218.96
2.02E+13,275.44
2.02E+13,267.53
2.02E+13,461.16
2.02E+13,297.74
2.02E+13,476.15
2.02E+13,659.17
2.02E+13,270.33
2.02E+13,285.08
2.02E+13,536.7
2.02E+13,539.87
2.02E+13,249.68
2.02E+13,175.44
2.02E+13,264.86
2.02E+13,222.18
2.02E+13,118.75
2.02E+13,99.98
2.02E+13,94.47
2.02E+13,69.4
2.02E+13,51.3
2.02E+13,38.39
2.02E+13,31
2.02E+13,25.19
2.02E+13,20.3
2.02E+13,19.08
2.02E+13,18.68
2.02E+13,17.54
2.02E+13,17.11
2.02E+13,421.86
2.02E+13,401.69
2.02E+13,285.84
2.02E+13,368.64
2.02E+13,285.55
2.02E+13,560.03
2.02E+13,294.42
2.02E+13,212.36
2.02E+13,232.69
2.02E+13,290.08
2.02E+13,176.86
2.02E+13,172.99
2.02E+13,190.87
2.02E+13,343.5
2.02E+13,445.79
2.02E+13,808.13
2.02E+13,539.82
2.02E+13,298.63
2.02E+13,167.75
2.02E+13,372.71
2.02E+13,218.96
2.02E+13,275.44
2.02E+13,267.53
2.02E+13,461.16
2.02E+13,297.74
2.02E+13,476.15
2.02E+13,659.17
2.02E+13,270.33
2.02E+13,285.08
2.02E+13,536.7
2.02E+13,539.87
2.02E+13,249.68
2.02E+13,175.44
2.02E+13,264.86
2.02E+13,222.18
2.02E+13,118.75
2.02E+13,99.98
2.02E+13,94.47
2.02E+13,69.4
2.02E+13,51.3
2.02E+13,38.39
2.02E+13,31
2.02E+13,25.19
2.02E+13,20.3
2.02E+13,19.08
2.02E+13,18.68
2.02E+13,17.54
2.02E+13,17.11
2.02E+13,963.79
2.02E+13,635.16
2.02E+13,366.86
2.02E+13,388.63
2.02E+13,263.9
2.02E+13,247.2
2.02E+13,265.54
2.02E+13,216.78
2.02E+13,237.21
2.02E+13,299.1
2.02E+13,176.92
2.02E+13,172.98
2.02E+13,190.87
2.02E+13,343.5
2.02E+13,445.79
2.02E+13,808.13
2.02E+13,539.82
2.02E+13,298.63
2.02E+13,167.75
2.02E+13,372.71
2.02E+13,218.96
2.02E+13,275.44
2.02E+13,267.53
2.02E+13,461.16
2.02E+13,297.74
2.02E+13,476.15
2.02E+13,659.17
2.02E+13,270.33
2.02E+13,285.08
2.02E+13,536.7
2.02E+13,539.87
2.02E+13,249.68
2.02E+13,175.44
2.02E+13,264.86
2.02E+13,222.18
2.02E+13,118.75
2.02E+13,99.98
2.02E+13,94.47
2.02E+13,69.4
2.02E+13,51.3
2.02E+13,38.39
2.02E+13,31
2.02E+13,25.19
2.02E+13,20.3
2.02E+13,19.08
2.02E+13,18.68
2.02E+13,17.54
2.02E+13,17.11
2.02E+13,120.1
2.02E+13,599.36
2.02E+13,736.89
2.02E+13,368.87
2.02E+13,322.1
2.02E+13,266.15
2.02E+13,633.74
2.02E+13,204.54
2.02E+13,231.58
2.02E+13,286.91
2.02E+13,179.95
2.02E+13,177.14
2.02E+13,190.87
2.02E+13,343.5
2.02E+13,445.79
2.02E+13,808.13
2.02E+13,539.82
2.02E+13,298.63
2.02E+13,167.75
2.02E+13,372.71
2.02E+13,218.96
2.02E+13,275.44
2.02E+13,267.53
2.02E+13,461.16
2.02E+13,297.74
2.02E+13,476.15
2.02E+13,659.17
2.02E+13,270.33
2.02E+13,285.08
2.02E+13,536.7
2.02E+13,539.87
2.02E+13,249.68
2.02E+13,175.44
2.02E+13,264.86
2.02E+13,222.18
2.02E+13,118.75
2.02E+13,99.98
2.02E+13,94.47
2.02E+13,69.4
2.02E+13,51.3
2.02E+13,38.39
2.02E+13,31
2.02E+13,25.19
2.02E+13,20.3
2.02E+13,19.08
2.02E+13,18.68
2.02E+13,17.54
2.02E+13,17.11
2.02E+13,99.14
2.02E+13,908.47
2.02E+13,203.67
2.02E+13,847.32
2.02E+13,173.61
2.02E+13,533.25
2.02E+13,236.82
2.02E+13,188.07
2.02E+13,155.65
2.02E+13,347.4
2.02E+13,179.98
2.02E+13,176.35
2.02E+13,190.87
2.02E+13,343.5
2.02E+13,445.79
2.02E+13,808.13
2.02E+13,539.82
2.02E+13,298.63
2.02E+13,167.75
2.02E+13,372.71
2.02E+13,218.96
2.02E+13,275.44
2.02E+13,267.53
2.02E+13,461.16
2.02E+13,297.74
2.02E+13,476.15
2.02E+13,659.17
2.02E+13,270.33
2.02E+13,285.08
2.02E+13,536.7
2.02E+13,539.87
2.02E+13,249.68
2.02E+13,175.44
2.02E+13,264.86
2.02E+13,222.18
2.02E+13,118.75
2.02E+13,99.98
2.02E+13,94.47
2.02E+13,69.4
2.02E+13,51.3
2.02E+13,38.39
2.02E+13,31
2.02E+13,25.19
2.02E+13,20.3
2.02E+13,19.08
2.02E+13,18.68
2.02E+13,17.54
2.02E+13,17.11
2.02E+13,622.07
2.02E+13,546.45
2.02E+13,277.94
2.02E+13,410.44
2.02E+13,263.81
2.02E+13,194.95
2.02E+13,289.44
2.02E+13,198.4
2.02E+13,197.07
2.02E+13,326.49
2.02E+13,172.2
2.02E+13,173.16
2.02E+13,190.87
2.02E+13,343.5
2.02E+13,445.79
2.02E+13,808.13
2.02E+13,539.82
2.02E+13,298.63
2.02E+13,167.75
2.02E+13,372.71
2.02E+13,218.96
2.02E+13,275.44
2.02E+13,267.53
2.02E+13,461.16
2.02E+13,297.74
2.02E+13,476.15
2.02E+13,659.17
2.02E+13,270.33
2.02E+13,285.08
2.02E+13,536.7
2.02E+13,539.87
2.02E+13,249.68
2.02E+13,175.44
2.02E+13,264.86
2.02E+13,222.18
2.02E+13,118.75
2.02E+13,99.98
2.02E+13,94.47
2.02E+13,69.4
2.02E+13,51.3
2.02E+13,38.39
2.02E+13,31
2.02E+13,25.19
2.02E+13,20.3
2.02E+13,19.08
2.02E+13,18.68
2.02E+13,17.54
2.02E+13,17.11
2.02E+13,550.03
2.02E+13,566.42
2.02E+13,275.88
2.02E+13,427.97
2.02E+13,263.29
2.02E+13,194.91
2.02E+13,289.03
2.02E+13,198.4
2.02E+13,198.95
2.02E+13,326.82
2.02E+13,172.12
2.02E+13,173.17
2.02E+13,190.87
2.02E+13,343.5
2.02E+13,445.79
2.02E+13,808.13
2.02E+13,539.82
2.02E+13,298.63
2.02E+13,167.75
2.02E+13,372.71
2.02E+13,218.96
2.02E+13,275.44
2.02E+13,267.53
2.02E+13,461.16
2.02E+13,297.74
2.02E+13,476.15
2.02E+13,659.17
2.02E+13,270.33
2.02E+13,285.08
2.02E+13,536.7
2.02E+13,539.87
2.02E+13,249.68
2.02E+13,175.44
2.02E+13,264.86
2.02E+13,222.18
2.02E+13,118.75
2.02E+13,99.98
2.02E+13,94.47
2.02E+13,69.4
2.02E+13,51.3
2.02E+13,38.39
2.02E+13,31
2.02E+13,25.19
2.02E+13,20.3
2.02E+13,19.08
2.02E+13,18.68
2.02E+13,17.54
2.02E+13,17.11
2.02E+13,602.72
2.02E+13,530.65
2.02E+13,284.61
2.02E+13,437.48
2.02E+13,262.32
2.02E+13,194.76
2.02E+13,289.11
2.02E+13,198.4
2.02E+13,192.8
2.02E+13,325.41
2.02E+13,171.95
2.02E+13,173.19
2.02E+13,190.87
2.02E+13,343.5
2.02E+13,445.79
2.02E+13,808.13
2.02E+13,539.82
2.02E+13,298.63
2.02E+13,167.75
2.02E+13,372.71
2.02E+13,218.96
2.02E+13,275.44
2.02E+13,267.53
2.02E+13,461.16
2.02E+13,297.74
2.02E+13,476.15
2.02E+13,659.17
2.02E+13,270.33
2.02E+13,285.08
2.02E+13,536.7
2.02E+13,539.87
2.02E+13,249.68
2.02E+13,175.44
2.02E+13,264.86
2.02E+13,222.18
2.02E+13,118.75
2.02E+13,99.98
2.02E+13,94.47
2.02E+13,69.4
2.02E+13,51.3
2.02E+13,38.39
2.02E+13,31
2.02E+13,25.19
2.02E+13,20.3
2.02E+13,19.08
2.02E+13,18.68
2.02E+13,17.54
2.02E+13,17.11
2.02E+13,440.17
2.02E+13,360.4
2.02E+13,254.26
2.02E+13,467.51
2.02E+13,232.46
2.02E+13,233.29
2.02E+13,262.27
2.02E+13,210.76
2.02E+13,236.64
2.02E+13,298.65
2.02E+13,176.92
2.02E+13,172.98
2.02E+13,190.87
2.02E+13,343.5
2.02E+13,445.79
2.02E+13,808.13
2.02E+13,539.82
2.02E+13,298.63
2.02E+13,167.75
2.02E+13,372.71
2.02E+13,218.96
2.02E+13,275.44
2.02E+13,267.53
2.02E+13,461.16
2.02E+13,297.74
2.02E+13,476.15
2.02E+13,659.17
2.02E+13,270.33
2.02E+13,285.08
2.02E+13,536.7
2.02E+13,539.87
2.02E+13,249.68
2.02E+13,175.44
2.02E+13,264.86
2.02E+13,222.18
2.02E+13,118.75
2.02E+13,99.98
2.02E+13,94.47
2.02E+13,69.4
2.02E+13,51.3
2.02E+13,38.39
2.02E+13,31
2.02E+13,25.19
2.02E+13,20.3
2.02E+13,19.08
2.02E+13,18.68
2.02E+13,17.54
2.02E+13,17.11
2.02E+13,1005.57
2.02E+13,614.14
2.02E+13,365.07
2.02E+13,389.84
2.02E+13,264.7
2.02E+13,247.15
2.02E+13,265.77
2.02E+13,217.35
2.02E+13,237.25
2.02E+13,299.31
2.02E+13,176.93
2.02E+13,172.97
2.02E+13,190.87
2.02E+13,343.5
2.02E+13,445.79
2.02E+13,808.13
2.02E+13,539.82
2.02E+13,298.63
2.02E+13,167.75
2.02E+13,372.71
2.02E+13,218.96
2.02E+13,275.44
2.02E+13,267.53
2.02E+13,461.16
2.02E+13,297.74
2.02E+13,476.15
2.02E+13,659.17
2.02E+13,270.33
2.02E+13,285.08
2.02E+13,536.7
2.02E+13,539.87
2.02E+13,249.68
2.02E+13,175.44
2.02E+13,264.86
2.02E+13,222.18
2.02E+13,118.75
2.02E+13,99.98
2.02E+13,94.47
2.02E+13,69.4
2.02E+13,51.3
2.02E+13,38.39
2.02E+13,31
2.02E+13,25.19
2.02E+13,20.3
2.02E+13,19.08
2.02E+13,18.68
2.02E+13,17.54
2.02E+13,17.11
2.02E+13,46.68
2.02E+13,1058.32
2.02E+13,257.98
2.02E+13,617.11
2.02E+13,242.63
2.02E+13,193.39
2.02E+13,316.96
2.02E+13,270.32
2.02E+13,187.87
2.02E+13,242.13
2.02E+13,171.11
2.02E+13,156.25
2.02E+13,190.87
2.02E+13,343.5
2.02E+13,445.79
2.02E+13,808.13
2.02E+13,539.82
2.02E+13,298.63
2.02E+13,167.75
2.02E+13,372.71
2.02E+13,218.96
2.02E+13,275.44
2.02E+13,267.53
2.02E+13,461.16
2.02E+13,297.74
2.02E+13,476.15
2.02E+13,659.17
2.02E+13,270.33
2.02E+13,285.08
2.02E+13,536.7
2.02E+13,539.87
2.02E+13,249.68
2.02E+13,175.44
2.02E+13,264.86
2.02E+13,222.18
2.02E+13,118.75
2.02E+13,99.98
2.02E+13,94.47
2.02E+13,69.4
2.02E+13,51.3
2.02E+13,38.39
2.02E+13,31
2.02E+13,25.19
2.02E+13,20.3
2.02E+13,19.08
2.02E+13,18.68
2.02E+13,17.54
2.02E+13,17.11
2.02E+13,17.49
2.02E+13,1102.41
2.02E+13,270.37
2.02E+13,1063.26
2.02E+13,741.54
2.02E+13,296.82
2.02E+13,547.07
2.02E+13,364.64
2.02E+13,286.56
2.02E+13,736.07
2.02E+13,206.04
2.02E+13,223.98
2.02E+13,190.87
2.02E+13,343.5
2.02E+13,445.79
2.02E+13,808.13
2.02E+13,539.82
2.02E+13,298.63
2.02E+13,167.75
2.02E+13,372.71
2.02E+13,218.96
2.02E+13,275.44
2.02E+13,267.53
2.02E+13,461.16
2.02E+13,297.74
2.02E+13,476.15
2.02E+13,659.17
2.02E+13,270.33
2.02E+13,285.08
2.02E+13,536.7
2.02E+13,539.87
2.02E+13,249.68
2.02E+13,175.44
2.02E+13,264.86
2.02E+13,222.18
2.02E+13,118.75
2.02E+13,99.98
2.02E+13,94.47
2.02E+13,69.4
2.02E+13,51.3
2.02E+13,38.39
2.02E+13,31
2.02E+13,25.19
2.02E+13,20.3
2.02E+13,19.08
2.02E+13,18.68
2.02E+13,17.54
2.02E+13,17.11
2.02E+13,153.56
2.02E+13,931.15
2.02E+13,222.38
2.02E+13,631.65
2.02E+13,205.75
2.02E+13,285.49
2.02E+13,276
2.02E+13,159.16
2.02E+13,158.27
2.02E+13,323.19
2.02E+13,174.65
2.02E+13,174.74
2.02E+13,190.87
2.02E+13,343.5
2.02E+13,445.79
2.02E+13,808.13
2.02E+13,539.82
2.02E+13,298.63
2.02E+13,167.75
2.02E+13,372.71
2.02E+13,218.96
2.02E+13,275.44
2.02E+13,267.53
2.02E+13,461.16
2.02E+13,297.74
2.02E+13,476.15
2.02E+13,659.17
2.02E+13,270.33
2.02E+13,285.08
2.02E+13,536.7
2.02E+13,539.87
2.02E+13,249.68
2.02E+13,175.44
2.02E+13,264.86
2.02E+13,222.18
2.02E+13,118.75
2.02E+13,99.98
2.02E+13,94.47
2.02E+13,69.4
2.02E+13,51.3
2.02E+13,38.39
2.02E+13,31
2.02E+13,25.19
2.02E+13,20.3
2.02E+13,19.08
2.02E+13,18.68
2.02E+13,17.54
2.02E+13,17.11
2.02E+13,203.96
2.02E+13,562.08
2.02E+13,225.17
2.02E+13,269.06
2.02E+13,290.07
2.02E+13,267.33
2.02E+13,578.31
2.02E+13,234.16
2.02E+13,232.16
2.02E+13,269.32
2.02E+13,172.18
2.02E+13,175.28
2.02E+13,190.87
2.02E+13,343.5
2.02E+13,445.79
2.02E+13,808.13
2.02E+13,539.82
2.02E+13,298.63
2.02E+13,167.75
2.02E+13,372.71
2.02E+13,218.96
2.02E+13,275.44
2.02E+13,267.53
2.02E+13,461.16
2.02E+13,297.74
2.02E+13,476.15
2.02E+13,659.17
2.02E+13,270.33
2.02E+13,285.08
2.02E+13,536.7
2.02E+13,539.87
2.02E+13,249.68
2.02E+13,175.44
2.02E+13,264.86
2.02E+13,222.18
2.02E+13,118.75
2.02E+13,99.98
2.02E+13,94.47
2.02E+13,69.4
2.02E+13,51.3
2.02E+13,38.39
2.02E+13,31
2.02E+13,25.19
2.02E+13,20.3
2.02E+13,19.08
2.02E+13,18.68
2.02E+13,17.54
2.02E+13,17.11
2.02E+13,105.04
2.02E+13,907.94
2.02E+13,222.53
2.02E+13,895.82
2.02E+13,181.39
2.02E+13,646.34
2.02E+13,259.02
2.02E+13,184.13
2.02E+13,182.24
2.02E+13,340.25
2.02E+13,179.94
2.02E+13,176.72
2.02E+13,190.87
2.02E+13,343.5
2.02E+13,445.79
2.02E+13,808.13
2.02E+13,539.82
2.02E+13,298.63
2.02E+13,167.75
2.02E+13,372.71
2.02E+13,218.96
2.02E+13,275.44
2.02E+13,267.53
2.02E+13,461.16
2.02E+13,297.74
2.02E+13,476.15
2.02E+13,659.17
2.02E+13,270.33
2.02E+13,285.08
2.02E+13,536.7
2.02E+13,539.87
2.02E+13,249.68
2.02E+13,175.44
2.02E+13,264.86
2.02E+13,222.18
2.02E+13,118.75
2.02E+13,99.98
2.02E+13,94.47
2.02E+13,69.4
2.02E+13,51.3
2.02E+13,38.39
2.02E+13,31
2.02E+13,25.19
2.02E+13,20.3
2.02E+13,19.08
2.02E+13,18.68
2.02E+13,17.54
2.02E+13,17.11
2.02E+13,322.11
2.02E+13,713.15
2.02E+13,243.29
2.02E+13,482.19
2.02E+13,187.66
2.02E+13,270.5
2.02E+13,246.02
2.02E+13,177.5
2.02E+13,195.82
2.02E+13,289.27
2.02E+13,172.39
2.02E+13,173.11
2.02E+13,190.87
2.02E+13,343.5
2.02E+13,445.79
2.02E+13,808.13
2.02E+13,539.82
2.02E+13,298.63
2.02E+13,167.75
2.02E+13,372.71
2.02E+13,218.96
2.02E+13,275.44
2.02E+13,267.53
2.02E+13,461.16
2.02E+13,297.74
2.02E+13,476.15
2.02E+13,659.17
2.02E+13,270.33
2.02E+13,285.08
2.02E+13,536.7
2.02E+13,539.87
2.02E+13,249.68
2.02E+13,175.44
2.02E+13,264.86
2.02E+13,222.18
2.02E+13,118.75
2.02E+13,99.98
2.02E+13,94.47
2.02E+13,69.4
2.02E+13,51.3
2.02E+13,38.39
2.02E+13,31
2.02E+13,25.19
2.02E+13,20.3
2.02E+13,19.08
2.02E+13,18.68
2.02E+13,17.54
2.02E+13,17.11
2.02E+13,17.1
2.02E+13,1010.48
2.02E+13,136.71
2.02E+13,850.45
2.02E+13,677.04
2.02E+13,245.63
2.02E+13,420.15
2.02E+13,294.1
2.02E+13,242.85
2.02E+13,489.15
2.02E+13,156.74
2.02E+13,227.19
2.02E+13,190.87
2.02E+13,343.5
2.02E+13,445.79
2.02E+13,808.13
2.02E+13,539.82
2.02E+13,298.63
2.02E+13,167.75
2.02E+13,372.71
2.02E+13,218.96
2.02E+13,275.44
2.02E+13,267.53
2.02E+13,461.16
2.02E+13,297.74
2.02E+13,476.15
2.02E+13,659.17
2.02E+13,270.33
2.02E+13,285.08
